id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
70;2015-09-01;__export__.account_journal_5;70;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_12448459 - N. Junod - Itescia (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12448459 - N. Junod - Itescia (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
71;2016-01-01;__export__.account_journal_5;71;__export__.account_period_19;__export__.account_account_198;2016-01-01;50_12448459 - N. Junod - Itescia (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12448459 - N. Junod - Itescia (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
72;2016-01-01;__export__.account_journal_5;72;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12448459 - N. Junod - Itescia (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12448459 - N. Junod - Itescia (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
73;2015-09-01;__export__.account_journal_5;73;__export__.account_period_18;__export__.account_account_198;2015-09-01;50_12448459 - N. Junod - Prospection de mandats (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_12448459 - N. Junod - Prospection de mandats (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
74;2015-09-01;__export__.account_journal_5;74;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_12448459 - N. Junod - Prospection de mandats (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12448459 - N. Junod - Prospection de mandats (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
75;2016-01-01;__export__.account_journal_5;75;__export__.account_period_19;__export__.account_account_198;2016-01-01;50_12448459 - N. Junod - Prospection de mandats (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12448459 - N. Junod - Prospection de mandats (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
76;2016-01-01;__export__.account_journal_5;76;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12448459 - N. Junod - Prospection de mandats (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12448459 - N. Junod - Prospection de mandats (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
77;2015-09-01;__export__.account_journal_5;77;__export__.account_period_18;38457;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
78;2015-09-01;__export__.account_journal_5;78;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
79;2016-01-01;__export__.account_journal_5;79;__export__.account_period_19;38457;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
80;2016-01-01;__export__.account_journal_5;80;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  RCSO (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
81;2015-09-01;__export__.account_journal_5;81;__export__.account_period_18;38457;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
82;2015-09-01;__export__.account_journal_5;82;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
83;2016-01-01;__export__.account_journal_5;83;__export__.account_period_19;38457;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
84;2016-01-01;__export__.account_journal_5;84;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Divers  -  collaboration avec Stokholm (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
85;2015-09-01;__export__.account_journal_5;85;__export__.account_period_18;__export__.account_account_178;2015-09-01;50_40016025 - A. Caboussat - Dépot projet (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40016025 - A. Caboussat - Dépot projet (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
86;2015-09-01;__export__.account_journal_5;86;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40016025 - A. Caboussat - Dépot projet (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40016025 - A. Caboussat - Dépot projet (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
87;2016-01-01;__export__.account_journal_5;87;__export__.account_period_19;__export__.account_account_178;2016-01-01;50_40016025 - A. Caboussat - Dépot projet (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40016025 - A. Caboussat - Dépot projet (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
88;2016-01-01;__export__.account_journal_5;88;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40016025 - A. Caboussat - Dépot projet (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40016025 - A. Caboussat - Dépot projet (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
89;2015-09-01;__export__.account_journal_5;89;__export__.account_period_18;__export__.account_account_185;2015-09-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
90;2015-09-01;__export__.account_journal_5;90;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
91;2016-01-01;__export__.account_journal_5;91;__export__.account_period_19;__export__.account_account_185;2016-01-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
92;2016-01-01;__export__.account_journal_5;92;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40101372 - N. Depetris Chauvin - Forfait – prospection de mandat (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
93;2015-09-01;__export__.account_journal_5;93;__export__.account_period_18;__export__.account_account_1958;2015-09-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
94;2015-09-01;__export__.account_journal_5;94;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
95;2016-01-01;__export__.account_journal_5;95;__export__.account_period_19;__export__.account_account_1958;2016-01-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
96;2016-01-01;__export__.account_journal_5;96;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12821435 - C. Equey Balzli - Publication Article CTI (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
97;2015-09-01;__export__.account_journal_5;97;__export__.account_period_18;__export__.account_account_211;2015-09-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2015);3360.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2015);;3360.00;__export__.account_journal_5;__export__.account_period_18
98;2015-09-01;__export__.account_journal_5;98;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2015);3360.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2015);;3360.00;__export__.account_journal_5;__export__.account_period_18
99;2016-01-01;__export__.account_journal_5;99;__export__.account_period_19;__export__.account_account_211;2016-01-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2016);6720.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2016);;6720.00;__export__.account_journal_5;__export__.account_period_19
100;2016-01-01;__export__.account_journal_5;100;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2016);6720.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_18503508 - J. Ramirez Taroncher - Socle Recherche HEG (2016);;6720.00;__export__.account_journal_5;__export__.account_period_19
101;2015-09-01;__export__.account_journal_5;101;__export__.account_period_18;__export__.account_account_204;2015-09-01;50_17663013 - D. Maradan - 36797 - Réalisation Projet CTI H1N1 (2015);3600.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_17663013 - D. Maradan - 36797 - Réalisation Projet CTI H1N1 (2015);;3600.00;__export__.account_journal_5;__export__.account_period_18
102;2015-09-01;__export__.account_journal_5;102;__export__.account_period_18;36797;2015-09-01;50_17663013 - D. Maradan - 36797 - Réalisation Projet CTI H1N1 (2015);3600.00;;__export__.account_journal_5;__export__.account_period_18
